"","number_samples","species","abstract","project","mentions_brain","url","brain_n_original","brain_n_latest","brain_n_sharq","brain_n_metasra","brain_percent_original","brain_percent_latest","brain_percent_sharq","brain_percent_metasra","criteria_original","criteria_latest","criteria_sharq","criteria_metasra"
"274",21,"human","Changes in gene expression are thought to underlie many of the phenotypic differences between species. However, large-scale analyses of gene expression evolution were until recently prevented by technological limitations. Here we report the sequencing of polyadenylated RNA from six organs across ten species that represent all major mammalian lineages (placentals, marsupials and monotremes) and birds (the evolutionary outgroup), with the goal of understanding the dynamics of mammalian transcriptome evolution. We show that the rate of gene expression evolution varies among organs, lineages and chromosomes, owing to differences in selective pressures: transcriptome change was slow in nervous tissues and rapid in testes, slower in rodents than in apes and monotremes, and rapid for the X chromosome right after its formation. Although gene expression evolution in mammals was strongly shaped by purifying selection, we identify numerous potentially selectively driven expression switches, which occurred at different rates across lineages and tissues and which probably contributed to the specific organ biology of various mammals. Our transcriptome data provide a valuable resource for functional and evolutionary analyses of mammalian genomes. Overall design: To study mammalian transcriptome evolution at high resolution, we generated RNA-Seq data (~3.2 billion Illumina Genome Analyser IIx reads of 76 base pairs) for the polyadenylated RNA fraction of brain (cerebral cortex or whole brain without cerebellum), cerebellum, heart, kidney, liver and testis (usually from one male and one female per somatic tissue and two males for testis) from nine mammalian species: placental mammals (great apes, including humans; rhesus macaque; mouse), marsupials (gray short-tailed opossum) and monotremes (platypus). Corresponding data (~0.3 billion reads) were generated for a bird (red jungle fowl, a non-domesticated chicken) and used as an evolutionary outgroup. Important note: Fluorophore intensity files were processed with the Ibis base caller (version 1.11). As illustrated in Supplementary Note Table 1 and Supplementary Note Figure 1 of Brawand et al. (Nature 2011), we found that Ibis significantly increased the number of usable reads and drastically reduced the error rate. However, Ibis quality values are not comparable to those from Illumina values, which should be taken into account when using our data and interpreting their quality relative to data established using other base calling approaches.","SRP007412",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP007412",9,9,6,8,42.8571428571429,42.8571428571429,28.5714285714286,38.0952380952381,FALSE,FALSE,FALSE,FALSE
"556",21,"human","RNA sequencing data for human cell lines.","SRP017465",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP017465",0,0,0,2,0,0,0,9.52380952380952,FALSE,FALSE,FALSE,FALSE
"648",20,"human","The Office of Cancer Genomics (OCG) at the National Cancer Institute is sponsoring a series of studies as part of the Cancer Genome Characterization Initiative (CGCI) to assess novel emerging sequencing technologies in cancer. The CGCI program includes comprehensive characterization of the genetic aberrations found in different pediatric and/or adult tumors. CGCI is currently characterizing a number of B-cell non-Hodgkin lymphomas (including diffuse large B-cell lymphoma (DLBCL), follicular lymphoma (FL), and adult and pediatric Burkitt lymphomas).  In combination, the lymphoid cancers (non-Hodgkin lymphoma, Hodgkin lymphoma, myeloma and chronic lymphocytic leukemia), constitute the fourth most common malignancy in both men and women in North America. Lymphomas typically have characteristic abnormal chromosomes, including translocations, indicating the relevance of mutations to how NHLs develop and behave. This project uses detailed analysis on a specific... (for more see dbGaP study page.)","SRP020237",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP020237",0,0,0,10,0,0,0,50,FALSE,FALSE,FALSE,FALSE
"665",20,"human","MicroRNAs (miRNAs) are small (20-22 nucleotides) regulatory non-coding RNAs that strongly influence gene expression. Most prior studies addressing the role of miRNAs in neurodegenerative diseases (NDs) have focused on individual controls (n = 2), AD (n = 5), dementia with Lewy bodies (n = 4), hippocampal sclerosis of aging (n = 4), and frontotemporal lobar dementia (FTLD) (n = 5) cases, together accounting for the most prevalent ND subtypes. All cases had short postmortem intervals, relatively high-quality RNA, and state-of-the-art neuropathological diagnoses. The resulting data (over 113 million reads in total, averaging 5.6 million reads per sample) and secondary expression analyses constitute an unprecedented look into the human cerebral cortical miRNome at single nucleotide resolution. While we find no apparent changes in isomiR or miRNA editing patterns in correlation with ND pathology, our results validate and extend previous miRNA profiling studies with regard to quantitative changes in NDs. In agreement with this idea, we provide independent cohort validation for changes in miR-132 expression levels in AD (n = 8) and FTLD (n = 14) cases when compared to controls (n = 8). The identification of common and ND-specific putative novel brain miRNAs and/or short-hairpin molecules is also presented. The challenge now is to better understand the impact of these and other alterations on neuronal gene expression networks and neuropathologies. Overall design: Using RNA deep sequencing, we sought to analyze in detail the small RNAs (including miRNAs) in the temporal neocortex gray matter from non-demented controls (n = 2), AD (n = 5), dementia with Lewy bodies (n = 4), hippocampal sclerosis of aging (n = 4), and frontotemporal lobar dementia (FTLD) (n = 5) cases, together accounting for the most prevalent ND subtypes.","SRP021130",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP021130",13,18,19,20,65,90,95,100,FALSE,TRUE,TRUE,TRUE
"1657",20,"human","RNA sequencing of total RNA from 20 human tissues","SRP056969",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP056969",3,3,0,3,15,15,0,15,FALSE,FALSE,FALSE,FALSE
"13",19,"human","The FANTOM5 promoter expression atlas provides a rich source of expression and functional annotation of human and mouse cell-type specific transcriptomes with wide applications in biomedical research.","DRP001150",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=DRP001150",0,0,0,5,0,0,0,26.3157894736842,FALSE,FALSE,FALSE,FALSE
"325",17,"human","We identified human-specific gene expression patterns in the brain by comparing expression with chimpanzee and rhesus macaque. Overall design: DpnII tag-based libraries were generated from human, chimpanzee, and rhesus macaque brain (frontal pole, hippocampus, caudate nucleus), and sequenced using an Illumina Genome Analyzer.","SRP009247",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP009247",1,1,17,17,5.88235294117647,5.88235294117647,100,100,FALSE,FALSE,TRUE,TRUE
"822",17,"human","More than half of human genes use alternative cleavage and polyadenylation (ApA) to generate mRNA transcripts that differ in the length of their 3' untranslated region (3'UTR), thus altering the post-transcriptional fate of the message and hence the protein output. The extent of 3'UTR variation across tissues and the functional role of ApA remain poorly understood. We developed a sequencing method to quantitatively map the 3' ends of the transcriptome of diverse human tissues and isogenic transformation systems. We found that cell type-specific gene expression is accomplished by two complementary programs. Tissue-restricted genes tend to have single 3'UTRs whereas a majority of ubiquitously transcribed genes generate multiple 3'UTRs. During transformation and differentiation, single-UTR genes change their mRNA abundance levels while multi-UTR genes mostly change 3'UTR isoform ratios to achieve tissue-specificity. However, both regulation programs target genes that function in the same pathways and processes that characterize the new cell type. Instead of finding global shifts in 3'UTR length during transformation and differentiation, we identify tissue-specific groups of multi-UTR genes that change their 3'UTR ratios Ã¢â¬â these changes in 3'UTR length are largely independent from changes in mRNA abundance. Finally, tissue-specific usage of ApA sites appears to be mechanism for changing the landscape targetable by ubiquitously expressed microRNAs.","SRP029953",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP029953",1,5,0,1,5.88235294117647,29.4117647058824,0,5.88235294117647,FALSE,FALSE,FALSE,FALSE
"270",16,"human","Thousands of human genes contain introns ending in NAGNAG motifs (N any nucleotide), where both NAGs can function as 3' splice sites, yielding isoforms differing by inclusion/exclusion of just three bases. However, the functional importance of NAGNAG alternative splicing is highly controversial. Using very deep RNA-Seq data from sixteen human and eight mouse tissues, we found that approximately half of alternatively spliced NAGNAGs undergo tissue-specific regulation and that regulated events have been selectively retained: alternative splicing of strongly tissue-specific NAGNAGs was ten times as likely to be conserved between species as for non-tissue-specific events. Further, alternative splicing of human NAGNAGs was associated with an order of magnitude increase in the frequency of exon length changes at orthologous mouse/rat exon boundaries, suggesting that NAGNAGs accelerate exon evolution. Together, our analyses show that NAGNAG alternative splicing constitutes a major generator of tissue-specific proteome diversity and accelerates evolution of proteins at exon-exon boundaries. Overall design: mRNA-Seq of sixteen human and eight mouse tissues. Supplementary files: human.nagnag.junctions.gff and mouse.nagnag.junctions.gff are the annotation files (in GFF3 format) corresponding to the 'bwtout' mapped reads files linked to the Sample records. Raw data files provided for Samples GSM742937-GSM742952 only.","SRP007338",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP007338",1,0,1,1,6.25,0,6.25,6.25,FALSE,FALSE,FALSE,FALSE
"789",16,"human","MiRNAs are important negative regulators of protein coding gene expression, and have been studied intensively over the last few years. Several measurement platforms, designed to determine their relative RNA abundance levels in biological samples, have been developed. In this study, we systematically compared 12 commercially available miRNA expression platforms by measuring an identical set of 20 standardized positive and negative control samples, including human universal reference RNA, human brain RNA and titrations thereof, human serum samples, and synthetic spikes from miRNA family members with varying homology. We developed novel and robust quality metrics to objectively assess platform performance of very different technologies such as small RNA sequencing, RT-qPCR and (microarray) hybridization. We assessed reproducibility, sensitivity, accuracy, specificity, and concordance of differential expression. The results indicate that each method has its strengths and weaknesses, which helps to guide informed selection of a quantitative miRNA gene expression platform in function of particular study goals. Overall design: Sequencing of 20 miRQC samples on Illumina Genome Analyzer IIx System","SRP028738",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP028738",2,3,12,2,12.5,18.75,75,12.5,FALSE,FALSE,TRUE,FALSE
"1762",16,"human","Induced pluripotent stem cell (iPSC)-derived cortical neurons present a powerful new model of neurological disease. Previous work has established that differentiation protocols produce cortical neurons but little has been done to characterise these at cellular resolution. In particular, it is unclear to what extent in vitro two-dimensional, relatively disordered culture conditions recapitulate the development of in vivo cortical layer identity. Single cell multiplex RT-qPCR was used to interrogate the expression of genes previously implicated in cortical layer or phenotypic identity in individual cells. Unexpectedly, 22.7% of neurons analysed frequently co-expressed canonical fetal deep and upper cortical layer markers, and this co-expression was also present at the level of translated protein. By comparing our results to available single cell RNA-seq data from human fetal and adult brain, we observed that this co-expression of layer markers was also seen in primary tissue. These results suggest that establishing neuronal layer identity in iPSC-derived or primary cortical neurons using canonical marker genes transcripts is unlikely to be informative. Overall design: Single cell RNA-seq of 16 iPSC-derived cortical neurons. This dataset was used for normalization purposes for GSE67835.","SRP059379",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP059379",10,10,0,16,62.5,62.5,0,100,FALSE,FALSE,FALSE,TRUE
"209",15,"human","We applied small RNA Solexa sequencing technology to identify microRNA expression in human liver samples from surgically removed liver tissues including three normal liver tissues (distal normal liver tissue of liver hemangioma), an hepatitis B virus (HBV)-infected liver, a severe chronic hepatitis B liver, two HBV-related hepatocellular carcinoma (HCC), an hepatitis C virus (HCV)-related HCC, and an HCC without HBV or HCV infection. All samples were collected with the informed consent of the patients and the experiments were approved by the ethics committee of Second Military Medical University, Shanghai, China. We investigated the miRNome in human normal liver and suggested some deregulated abundantly expressed microRNAs in HCC. center_name: National Key Laboratory of Medical Immunology & Institute of Immunology, Second Military Medical University, Shanghai, China. Overall design: Examination of miRNome in human liver samples from surgically removed liver tissues including three normal liver tissues (distal normal liver tissue of liver hemangioma), an hepatitis B virus (HBV)-infected liver tissue, a severe chronic hepatitis B liver tissue, an HBV-related hepatocellular carcinoma (HCC) tissue and adjacent liver tissues of different regions,an HBV-related HCC tissue and adjacent liver tissue, an hepatitis C virus (HCV)-related HCC tissue and adjacent liver tissue, and an HCC without HBV or HCV infection and adjacent liver tissue. All 15 human liver tissue samples.","SRP002272",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP002272",0,1,0,2,0,6.66666666666667,0,13.3333333333333,FALSE,FALSE,FALSE,FALSE
"1849",15,"human","Epidermal Growth Factor Receptor (EGFR) gene amplification and mutations are the most common oncogenic events in Glioblastoma (GBM), but the mechanisms by which they promote aggressive tumor growth are not well understood. Here, through integrated epigenome and transcriptome analyses of cell lines, genotyped clinical samples and TCGA data, we show that EGFR mutations remodel the activated enhancer landscape of GBM, promoting tumorigenesis through a SOX9 and FOXG1-dependent transcriptional regulatory network in vitro and in vivo. The most common EGFR mutation, EGFRvIII, sensitizes GBM cells to the BET-bromodomain inhibitor JQ1 in a SOX9, FOXG1-dependent manner. These results identify the role of transcriptional/epigenetic remodeling in EGFR-dependent pathogenesis and suggest a mechanistic basis for epigenetic therapy. Overall design: ChIP-Seq for H3K27ac, H3K4me1, and H3K4me3, and RNA-seq for Glioblastoma (GBM) cells and/or tissues with or without EGFRvIII mutation.","SRP063070",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP063070",7,7,0,15,46.6666666666667,46.6666666666667,0,100,FALSE,FALSE,FALSE,TRUE
"2036",13,"human","3 Commercially-available human tissues are sequenced alone and mixed in multiple proportions on two platforms as part of experiments demonstrating that linear models describe the behavior of RNA-seq mixtures, the parameters of the fit which can be used to evaluate the linear response and precision of the sequence measurement.","ERP009290",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=ERP009290",0,0,0,3,0,0,0,23.0769230769231,FALSE,FALSE,FALSE,FALSE
"12",12,"human","Comparison of CAGE and RNA-seq transcriptome profiling using a clonally amplified and single molecule next generation sequencing","DRP001149",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=DRP001149",0,0,0,4,0,0,0,33.3333333333333,FALSE,FALSE,FALSE,FALSE
"368",12,"human","The mammalian target of rapamycin (mTOR) kinase is a master regulator of protein synthesis that couples nutrient sensing to cell growth and cancer. However, the downstream translationally regulated nodes of gene expression that may direct cancer development are poorly characterized. Employing ribosome profiling we uncover specialized translation of the prostate cancer genome by oncogenic mTOR signaling, revealing a remarkably specific repertoire of genes involved in cell proliferation, metabolism, and invasion. We extend these findings by functionally characterizing a class of translationally controlled pro-invasion mRNAs that we show direct prostate cancer invasion and metastasis downstream of oncogenic mTOR signaling. We further develop a clinically relevant ATP site inhibitor of mTOR, INK128, which reprograms this gene expression signature with therapeutic benefit for prostate cancer metastasis, for which there is presently no cure. Together, these findings significantly extend our understanding of how the Ã¢â¬ÅcancerousÃ¢â¬Â translation machinery steers specific cancer cell behaviors and may be therapeutically targeted. Overall design: Examination of mRNA translation in human prostate cancer upon differential inhibition of the mTOR signaling pathway.","SRP010679",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP010679",0,0,0,12,0,0,0,100,FALSE,FALSE,FALSE,TRUE
"576",12,"human","Only a minuscule fraction of long non-coding RNAs (lncRNAs) are well characterized. The evolutionary history of lncRNAs can provide insights into their functionality, but comparative analyses have been precluded by our ignorance of lncRNAs in non-model organisms. Here, we use RNA sequencing to identify lncRNAs in eleven tetrapod species and we present the first large-scale evolutionary study of lncRNA repertoires and expression patterns. We identify ~11,000 primate- specific lncRNA families, which show evidence for selective constraint during recent evolution, and ~2,400 highly conserved lncRNAs (including ~400 genes that likely originated more than 300 million years ago). We find that lncRNAs, in particular ancient ones, are generally actively regulated and may predominantly function in embryonic development. lncRNA X-inactivation patterns reveal an extremely female-biased monotreme-specific lncRNA, which may partially compensate X-dosage in this lineage. Most lncRNAs evolve rapidly in terms of sequence and expression levels, but global patterns like tissue specificities are often conserved. We compared expression patterns of homologous lncRNA and protein-coding families across tetrapods to reconstruct an evolutionarily conserved co-expression network. This network, which surprisingly contains many lncRNA hubs, suggests potential functions for lncRNAs in fundamental processes like spermatogenesis or synaptic transmission, but also in more specific mechanisms such as placenta growth suppression through miRNA production. Overall design: [Batch 1 and 2] To broaden our understanding of lncRNA evolution, we used an extensive RNA-seq dataset to establish lncRNA repertoires and homologous gene families in 11 tetrapod species. We analyzed the poly- adenylated transcriptomes of 8 organs (cortex/whole brain without cerebellum, cerebellum, heart, kidney, liver, placenta, ovary and testis) and 11 species (human, chimpanzee, bonobo, gorilla, orangutan, macaque, mouse, opossum, platypus, chicken and the frog Xenopus tropicalis), which shared a common ancestor ~370 millions of years (MY) ago. Our dataset included 47 strand-specific samples, which allowed us to confirm the orientation of gene predictions and to address the evolution of sense-antisense transcripts. See also GSE43721 (Soumillon et al, Cell Reports, 2013) for three strand-specific samples for mouse brain, liver and testis.","SRP017959",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP017959",5,5,5,5,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,FALSE,FALSE,FALSE,FALSE
"637",12,"human","Methods: RNA profiles of 12 tissues were generated by deep sequencing using Illumina HiSeq 2000. The sequence reads that passed quality filters were analyzed at the transcript isoform level with TopHat followed by Cufflinks. Results: This work has focused on identification of non-coding RNAs expressed in human tissues. We have identified a set of non-coding RNAs that are both expressed and conserved, as described in the manuscript accompagnying this work. Overall design: total RNA profiles of 12 normal human tissues, no replicates.","SRP019807",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP019807",1,1,1,1,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,FALSE,FALSE,FALSE,FALSE
"872",12,"human","Type 2 diabetes mellitus (T2DM) is a multi-factorial disease characterized by the inability of beta-cells in the endocrine pancreas to produce sufficient amounts of insulin to overcome insulin resistance in peripheral tissue. To investigate the function of miRNAs in T2DM, we sequenced the small RNAs of human islets cells from diabetic and non-diabetic organ donors and identified a cluster of miRNAs in an imprinted locus on human chromosome 14 to be dramatically down-regulated in T2DM islets. These miRNAs are highly and specifically expressed in human beta-cells. The down-regulation of this imprinted locus strongly correlates with increased methylation of its promoter in T2DM islets, providing evidence for an epigenetic modification that contributes to the pathogenesis of T2DM. Targets of the Chr 14q32 cluster of miRNAs were identified by high-throughput sequencing of cross-linked and immunoprecipitated RNA (HITS-CLIP) of Argonaute. We have also identified a unique class of sequences, termed chimeric reads, that represent an in vivo ligation of miRNAs and their targets while in complex with Argonaute, and which allow for the direct identification of miRNA:target relationships in vivo. Overall design: There are three experiments in this submission. All are in human islets or islet cell types. The first is a  comparison of miRNA levels in sorted alpha versus beta cells. There is one replicate for this experiment. The second  experiment is to measure the expression of miRNAs in whole islets as a function of glucose levels. There are three  levels and one replicate for each condition. The third exeriment is a comparison of whole islets taken from human  donors that were suspected/confirmed Type 2 diabetic or considered controls. There are 3 controls and 4 T2D samples.","SRP032953",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP032953",2,0,0,1,16.6666666666667,0,0,8.33333333333333,FALSE,FALSE,FALSE,FALSE
"1293",12,"human","Purpose: We identified KPC1 as the ubiquitin ligase that binds to the p105 precursor of NF-kB, ubiquitinates it and mediates its proteasomal processing to generate the p50 active subunit of the transcription factor. Using U87-MG human glioblastoma xenografts, we observed that overexpression of KPC1 results in strong inhibition of tumor growth mediated via excessive generation of p50.The goal of this RNASeq study was to analyze the profile of gene expression in xenografts overexpressing control (V0), KPC1 or p50 vectors, and to further understand how the altered gene expression patterns can explain the tumor suppressive effect we observed. Results:Transcript analysis of U87-MG xenografts overexpressing control (V0), KPC1 or p50 vector mapped  to the human genome  revealed: Ã¢â¬Â¢ A strong similarity between overexpression of p50 and KPC1 (correlation of 0.51, p-value<10-300 ) Ã¢â¬Â¢ A specific signature of NF-kB targets [21 of the consistently changed genes are known to be regulated by NF-kB (p-value<3.4Ãâ10-9 )] Ã¢â¬Â¢ A significant (p-value<1.4Ãâ10-18) increase in the expression of 40 tumor suppressor genes, with no significant change in other classes. Ã¢â¬Â¢ A significant down regulation of a cluster of genes including LIN28B, IL-6, HMAGA2 and VEGFA. This finding links well to an established regulatory axis involving LIN28B, Let-7 microRNA, and IL-6 in inflammation and cell transformation that is regulated by NF-kB. Overall design: Exponentially growing U87-MG cells were stably transfected with an empty vector (V0) or vectors coding for Myc-KPC1 or Flag-p50. Cells were dissociated with trypsin, washed with PBS, and brought to a concentration of 50Ãâ10^6 cells/ml. Cell suspension (5Ãâ10^6/0.1 ml) was inoculated subcutaneously at the right flank of 7-weeks old male Balb/C nude mice (n=7). Following 21 days, mRNA from U87-MG xenografts was isolated using an RNA purification kit, and analyzed using the Illumina HiSeq 2500 sequencer. The RNASeq analysis experiment was repeated twice independently. Run1 included a total of 7 samples. Samples 1-3 were isolated from V0 Ã¢â¬â control tumors (3 different tumors), samples 4-5 were isolated from KPC1-expressing  tumors (2 different pools of 3 tumors each due to small tumor size), and samples 6-7 were isolated from p50-expressing tumors for (2 different pools of 2-3 tumors each, due to very small tumor size). Run2 included a total of 5 samples. Samples 8-10 were isolated from V0 (control) tumors (3 different tumors), samples 11-12 were isolated from KPC1 tumors (2 different pools of 3 tumors each due to small tumor size). Several repeated attempts to extract RNA from the p50-expressing tumors did not yield any results, as the tumors were miniscule.","SRP045611",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP045611",0,0,0,12,0,0,0,100,FALSE,FALSE,FALSE,TRUE
"1536",12,"human","To determine the global effects of ASCT2 inhibition, we used next generation sequencing to determine mRNA expression changes in PC-3 cells treated with BenSer or GPNA for 48 h. Overall design: Examination of two different ASCT2 inhibitors BenSer and GPNA in prostate cancer cell line PC-3.","SRP052620",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP052620",0,0,0,6,0,0,0,50,FALSE,FALSE,FALSE,FALSE
"1646",12,"human","Gene expression analysis by RNA-Sequencing of SF268 glioblastoma cells. Total RNA was extracted from SF268 cells 48h after transfection with two individual siRNAs targeting YAP1 and unspecific control siRNAs.","SRP056665",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP056665",0,0,0,12,0,0,0,100,FALSE,FALSE,FALSE,TRUE
"272",11,"human","We describe PolyA-Seq, a strand-specific method for high-throughput sequencing of the 3' ends of polyadenylated transcripts. PolyA-Seq is as accurate for digital gene expression as existing RNA sequencing approaches, and superior to microarrays. We used the approach to map polyadenylation (polyA) sites in 24 samples from normal tissues in human, rhesus, dog, mouse, and rat. Overall design: Detection of polyA sites in a mixture of 24 tissues in human, mouse, rat, dog and rhesus. Samples included two replicates each of MAQC Human Brain Reference and MAQC Universal Human Reference. Two additional human sets of reads are included that were used to distinguish true polyA sites from internal priming sites.","SRP007359",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP007359",3,7,7,3,27.2727272727273,63.6363636363636,63.6363636363636,27.2727272727273,FALSE,FALSE,FALSE,FALSE
"857",11,"human","Background: The Aryl hydrocarbon receptor (AHR) is a ligand-activated transcription factor that is activated by xenobiotic chemicals that function as AHR ligands.  The response to xenobiotic AHR ligands is toxicity and the induction of drug metabolizing enzymes. The impact of AHR knockdown on gene expression and pathways in human breast cancer cells in absence of xenobiotic AHR ligands has not been investigated on a genome-wide scale. Methods: MCF-7 cells were used as a model of human breast cancer.  The AHR was silenced with short interfering RNA against AHR (siAHR).  RNA-sequencing coupled with Ingenuity pathway analysis (IPA) was used to determine the impact of AHR knockdown on gene expression and pathways in the absence of xenobiotic AHR ligands.  Western blot analysis and recombinant tumor necrosis factor (TNF) was used to investigate the impact of AHR knockdown on TNF induction of MNSOD expression. Results: We found that the AHR is transcriptionally active in MCF-7 breast cancer cells in the absence of xenobiotic AHR ligands.  In total, the expression of 634 genes was significantly changed in AHR knockdown cells compared to controls at a false discovery rate of < 10%. The analysis confirmed that drug metabolizing enzymes were AHR targets; however, we found that AHR also promoted the expression of genes that were not directly related to the metabolism of xenobiotics, such as those involved in lipid and eicosanoid synthesis.  Gene pathway analysis of the AHR regulated gene dataset predicted TNF activity to be reduced in AHR knockdown cells.  Our finding that AHR knockdown inhibited TNF-stimulated increases in MNSOD expression confirmed this IPA prediction. Conclusions: This is the first gene expression profiling study of AHR knockdown breast cancer cells.  Several known and novel AHR targets were identified.  The results suggest that endogenous AHR regulation impacts eicosanoid synthesis by regulating gene expression.  The IPA prediction of reduced TNF activity in AHR knockdown cells was confirmed by showing that TNF-induced increases in MNSOD expression was inhibited in AHR knockdown cells.   The requirement of AHR for MNSOD activation is novel and provides a new link by which AHR may impact reactive oxidative species (ROS) signaling. Overall design: Expression profiles by mRNA sequencing were generated for human MCF-7 cells transfected with cRNAi (6 replicates) or AHR-siRNA (5 replicates) for 36hr. Sequencing was performed on an Illumina HiSeq 1000 using a 2x100 base paired-end strategy.","SRP032510",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP032510",0,0,0,5,0,0,0,45.4545454545455,FALSE,FALSE,FALSE,FALSE
"425",10,"human","Protein-RNA interactions are fundamental to core biological processes, such as mRNA splicing, localization, degradation and translation. We developed a photoreactive nucleotide-enhanced UV crosslinking and oligo(dT) purification approach to identify the mRNA-bound proteome using quantitative proteomics and to display the protein occupancy on mRNA transcripts by next-generation sequencing. Application to a human embryonic kidney cell line identified close to 800 proteins. Close to one third of these proteins, were neither previously annotated nor could be functionally predicted to bind RNA. Protein occupancy profiling provides a transcriptome-wide catalog of potential cis-regulatory regions on mammalian mRNAs and showed that large stretches in 3' UTRs can be contacted by the mRNA-bound proteome, with numerous putative binding sites in regions harboring disease-associated nucleotide polymorphisms. Our observations indicate the presence of a large number of unexpected mRNA-binders with novel molecular functions participating in combinatorial post-transcriptional gene-expression networks. Overall design: PARCLIP was performed as in Hafner et al. 2010 Cell 141, 129Ã¢â¬â141, with HEK293 cell lines stably expressing HIS/FLAG/HA-tagged ALKBH5, C17orf85, C22orf28, CAPRIN1, and ZC3H7B. We used 4-thiouridine (4SU) to enhance the crosslink and generated two PAR-CLIP cDNA libraries per protein.","SRP013363",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP013363",1,0,0,5,10,0,0,50,FALSE,FALSE,FALSE,FALSE
"738",10,"human","This paper shows, for the first time, a novel function of the OVO-like proteins (OVOL1and OVOL2) as critical inducers of mesenchymal to epithelial transition (MET) in human cancer. Overall design: Examination of the effects of OVOL1 and OVOL2 overexpression in a prostate cancer model.","SRP026256",FALSE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP026256",0,0,0,10,0,0,0,100,FALSE,FALSE,FALSE,TRUE
"787",10,"human","A large number of computational methods have been recently developed for analyzing differential gene expression (DE) in RNA-seq data. We report on a comprehensive evaluation of the commonly used DE methods using the SEQC benchmark data set and data from ENCODE project. We evaluated a number of key features including: normalization, accuracy of DE detection and DE analysis when one condition has no detectable expression. We found significant differences among the methods. Furthermore, computational methods designed for DE detection from expression array data perform comparably to methods customized for RNA-seq. Most importantly, our results demonstrate that increasing the number of replicate samples significantly improves detection power over increased sequencing depth. Overall design: The Sequencing Quality Control Consortium generated two datasets from two reference RNA samples in order to evaluate transcriptome profiling by next-generation sequencing technology. Each sample contains one of the reference RNA source and a set of synthetic RNAs from the External RNA Control Consortium (ERCC) at known concentrations. Group A contains 5 replicates of the Strategene Universal Human Reference RNA (UHRR), which is composed of total RNA from 10 human cell lines, with 2% by volume of ERCC mix 1. Group B includes 5 replicate samples of the Ambion Human Brain Reference RNA (HBRR) with 2% by volume of ERCC mix 2. The ERCC spike-in control is a mixture of 92 synthetic polyadenylated oligonucleotides of 250-2000 nucleotides long that are meant to resemble human transcripts.","SRP028705",TRUE,"https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP028705",4,4,9,10,40,40,90,100,FALSE,FALSE,TRUE,TRUE
